event_id,event_time,journey_id,journey_step,action,user_id,user_tier,device_platform,app_version,network_type,city,search_lat,search_lon,search_radius_km,filter_connector,filter_fast_only,results_returned,nearest_site_id,nearest_distance_km,selected_site_id,site_category,available_bays,total_bays,price_per_kwh,estimated_wait_min,vehicle_soc_pct,range_left_km,reservation_id,reservation_window_min,converted_to_charge,response_time_ms,day_part,is_weekend,is_anomaly
APP_0018200,2026-08-07 17:54:47,JNY_313759637,2,VIEW_STATION,USR_22277,SUBSCRIBER,ANDROID,4.2.0,WIFI,Delhi,28.5338,77.4349,5.0,TYPE2_AC,TRUE,2,STN_DEL_02,1.8,STN_DEL_02,OFFICE,0,4,14.0,7,61.6,239.0,NONE,0,FALSE,133,EVENING,FALSE,FALSE
APP_0018201,2026-08-07 17:55:06,JNY_313759637,3,NAVIGATE,USR_22277,SUBSCRIBER,ANDROID,4.2.0,WIFI,Delhi,28.527,77.4017,5.0,TYPE2_AC,TRUE,2,STN_DEL_02,1.8,STN_DEL_02,OFFICE,0,4,14.0,7,61.6,239.0,NONE,0,FALSE,242,EVENING,FALSE,FALSE
APP_0018202,2026-08-07 17:55:12,JNY_313759637,4,RESERVE,USR_22277,SUBSCRIBER,ANDROID,4.2.0,WIFI,Delhi,28.5498,77.398,5.0,TYPE2_AC,TRUE,2,STN_DEL_02,1.8,STN_DEL_02,OFFICE,0,4,14.0,7,61.6,239.0,RSV_8409443,20,FALSE,464,EVENING,FALSE,FALSE
APP_0004174,2026-08-07 17:55:17,JNY_159779887,1,SEARCH,USR_71369,FREE,ANDROID,4.2.1,WIFI,Mumbai,19.0799,72.8518,10.0,CCS2,TRUE,2,STN_MUM_01,1.4,NONE,NONE,1,5,20.0,13,58.2,164.2,NONE,0,FALSE,161,EVENING,FALSE,FALSE
APP_0004175,2026-08-07 17:56:01,JNY_159779887,2,VIEW_STATION,USR_71369,FREE,ANDROID,4.2.1,WIFI,Mumbai,19.0863,72.8766,10.0,CCS2,TRUE,2,STN_MUM_01,1.4,STN_MUM_01,MALL,1,5,20.0,6,58.2,164.2,NONE,0,FALSE,122,EVENING,FALSE,FALSE
APP_0014206,2026-08-07 17:56:01,JNY_511567276,1,SEARCH,USR_54736,FREE,ANDROID,4.2.0,4G,Gurugram,28.4547,77.0381,15.0,CCS2,FALSE,1,STN_GGN_01,0.7,NONE,NONE,1,4,14.0,8,17.8,68.1,NONE,0,FALSE,409,EVENING,FALSE,FALSE
APP_0005569,2026-08-07 17:56:12,JNY_400280474,1,SEARCH,USR_49948,SUBSCRIBER,IOS,4.2.0,4G,Delhi,28.7024,77.0337,5.0,CCS2,FALSE,3,STN_DEL_03,1.4,NONE,NONE,0,5,21.0,11,24.9,74.8,NONE,0,FALSE,415,EVENING,FALSE,FALSE
APP_0024209,2026-08-07 17:56:23,JNY_131579008,1,SEARCH,USR_25185,FREE,ANDROID,4.2.1,5G,Delhi,28.5313,77.396,5.0,CCS2,TRUE,3,STN_DEL_02,1.9,NONE,NONE,0,4,14.0,22,37.9,117.0,NONE,0,FALSE,85,EVENING,FALSE,FALSE
APP_0005816,2026-08-07 17:56:29,JNY_707668673,4,ABANDON,USR_28428,FREE,ANDROID,4.2.1,4G,Gurugram,28.421,77.0562,15.0,CCS2,FALSE,2,STN_GGN_02,6.5,STN_GGN_01,OFFICE,1,4,14.0,19,23.6,75.5,NONE,0,FALSE,168,EVENING,FALSE,TRUE
APP_0024210,2026-08-07 17:57:03,JNY_131579008,2,VIEW_STATION,USR_25185,FREE,ANDROID,4.2.1,5G,Delhi,28.5348,77.3734,5.0,CCS2,TRUE,3,STN_DEL_02,1.9,STN_DEL_02,OFFICE,1,4,14.0,2,37.9,117.0,NONE,0,FALSE,175,EVENING,FALSE,FALSE
APP_0014207,2026-08-07 17:57:06,JNY_511567276,2,VIEW_STATION,USR_54736,FREE,ANDROID,4.2.0,4G,Gurugram,28.4521,77.0397,15.0,CCS2,FALSE,1,STN_GGN_01,0.7,STN_GGN_01,OFFICE,0,4,14.0,12,17.8,68.1,NONE,0,FALSE,92,EVENING,FALSE,FALSE
APP_0005570,2026-08-07 17:57:16,JNY_400280474,2,VIEW_STATION,USR_49948,SUBSCRIBER,IOS,4.2.0,4G,Delhi,28.7083,77.1118,5.0,CCS2,FALSE,3,STN_DEL_03,1.4,STN_DEL_01,MALL,1,5,19.5,5,24.9,74.8,NONE,0,FALSE,179,EVENING,FALSE,FALSE
APP_0014208,2026-08-07 17:57:17,JNY_511567276,3,NAVIGATE,USR_54736,FREE,ANDROID,4.2.0,4G,Gurugram,28.45,77.0272,15.0,CCS2,FALSE,1,STN_GGN_01,0.7,STN_GGN_01,OFFICE,0,4,14.0,12,17.8,68.1,NONE,0,FALSE,545,EVENING,FALSE,FALSE
APP_0004176,2026-08-07 17:57:29,JNY_159779887,3,NAVIGATE,USR_71369,FREE,ANDROID,4.2.1,WIFI,Mumbai,19.0627,72.8782,10.0,CCS2,TRUE,2,STN_MUM_01,1.4,STN_MUM_01,MALL,1,5,20.0,6,58.2,164.2,NONE,0,FALSE,141,EVENING,FALSE,FALSE
APP_0010063,2026-08-07 17:57:43,JNY_139874406,1,SEARCH,USR_55986,SUBSCRIBER,ANDROID,4.2.1,4G,Bengaluru,12.9512,77.6095,15.0,TYPE2_AC,FALSE,1,STN_BLR_01,10.9,NONE,NONE,0,4,14.0,12,56.2,188.3,NONE,0,FALSE,265,EVENING,FALSE,FALSE
APP_0010064,2026-08-07 17:57:59,JNY_139874406,2,VIEW_STATION,USR_55986,SUBSCRIBER,ANDROID,4.2.1,4G,Bengaluru,12.957,77.5777,15.0,TYPE2_AC,FALSE,1,STN_BLR_01,10.9,STN_BLR_01,OFFICE,0,4,14.0,42,56.2,188.3,NONE,0,FALSE,305,EVENING,FALSE,FALSE
APP_0005571,2026-08-07 17:58:08,JNY_400280474,3,NAVIGATE,USR_49948,SUBSCRIBER,IOS,4.2.0,4G,Delhi,28.7068,77.1221,5.0,CCS2,FALSE,3,STN_DEL_03,1.4,STN_DEL_01,MALL,1,5,19.5,5,24.9,74.8,NONE,0,FALSE,352,EVENING,FALSE,FALSE
APP_0002235,2026-08-07 17:58:18,JNY_181550346,4,ABANDON,USR_84158,FREE,ANDROID,4.2.1,4G,Bengaluru,12.971,77.6189,3.0,TYPE2_AC,TRUE,1,STN_BLR_01,1.4,STN_BLR_01,OFFICE,1,4,14.0,14,44.6,155.0,NONE,0,FALSE,736,EVENING,FALSE,TRUE
APP_0024211,2026-08-07 17:58:29,JNY_131579008,3,NAVIGATE,USR_25185,FREE,ANDROID,4.2.1,5G,Delhi,28.595,77.3663,5.0,CCS2,TRUE,3,STN_DEL_02,1.9,STN_DEL_02,OFFICE,1,4,14.0,2,37.9,117.0,NONE,0,FALSE,302,EVENING,FALSE,FALSE
APP_0012540,2026-08-07 17:59:04,JNY_504236505,1,SEARCH,USR_87619,SUBSCRIBER,ANDROID,4.2.0,4G,Gurugram,28.4006,77.0662,25.0,CCS2,TRUE,2,STN_GGN_02,18.9,NONE,NONE,2,5,19.5,0,40.2,164.2,NONE,0,FALSE,349,EVENING,FALSE,FALSE
APP_0012541,2026-08-07 17:59:43,JNY_504236505,2,VIEW_STATION,USR_87619,SUBSCRIBER,ANDROID,4.2.0,4G,Gurugram,28.4329,77.0453,25.0,CCS2,TRUE,2,STN_GGN_02,18.9,STN_GGN_02,MALL,3,5,19.5,1,40.2,164.2,NONE,0,FALSE,722,EVENING,FALSE,FALSE
APP_0000168,2026-08-07 18:00:21,JNY_810021735,1,SEARCH,USR_20542,SUBSCRIBER,ANDROID,4.2.0,4G,Mumbai,19.0755,72.8773,25.0,CHAdeMO,FALSE,2,STN_MUM_02,16.3,NONE,NONE,4,4,12.0,5,53.5,192.7,NONE,0,FALSE,293,EVENING,FALSE,FALSE
APP_0028589,2026-08-07 18:00:31,JNY_622385450,4,START_CHARGE,USR_75425,FREE,ANDROID,4.2.1,4G,Mumbai,19.0606,72.8546,3.0,TYPE2_AC,FALSE,1,STN_MUM_01,1.8,STN_MUM_01,MALL,2,5,20.0,0,29.5,115.4,NONE,0,TRUE,112,EVENING,FALSE,FALSE
APP_0012542,2026-08-07 18:00:34,JNY_504236505,3,NAVIGATE,USR_87619,SUBSCRIBER,ANDROID,4.2.0,4G,Gurugram,28.4115,77.0741,25.0,CCS2,TRUE,2,STN_GGN_02,18.9,STN_GGN_02,MALL,3,5,19.5,1,40.2,164.2,NONE,0,FALSE,276,EVENING,FALSE,FALSE
APP_0000169,2026-08-07 18:00:52,JNY_810021735,2,VIEW_STATION,USR_20542,SUBSCRIBER,ANDROID,4.2.0,4G,Mumbai,19.1275,72.8291,25.0,CHAdeMO,FALSE,2,STN_MUM_02,16.3,STN_MUM_02,RESIDENTIAL,3,4,12.0,0,53.5,192.7,NONE,0,FALSE,551,EVENING,FALSE,FALSE
APP_0012277,2026-08-07 18:01:14,JNY_113089000,1,SEARCH,USR_46255,FREE,ANDROID,4.1.6,WIFI,Delhi,28.6008,77.2133,15.0,ANY,FALSE,2,STN_DEL_01,6.9,NONE,NONE,0,5,19.5,68,33.2,106.1,NONE,0,FALSE,379,EVENING,FALSE,FALSE
APP_0005212,2026-08-07 18:01:17,JNY_571376948,1,SEARCH,USR_70376,FREE,IOS,4.2.0,5G,Delhi,28.6003,77.2007,5.0,ANY,TRUE,3,STN_DEL_01,0.4,NONE,NONE,1,5,19.5,16,30.7,123.2,NONE,0,FALSE,144,EVENING,FALSE,FALSE
APP_0008846,2026-08-07 18:01:27,JNY_930026061,1,SEARCH,USR_51156,FREE,ANDROID,4.2.1,5G,Mumbai,19.1069,72.8762,10.0,CCS2,FALSE,1,STN_MUM_01,3.5,NONE,NONE,0,5,20.0,31,21.4,88.6,NONE,0,FALSE,311,EVENING,FALSE,FALSE
APP_0014482,2026-08-07 18:01:32,JNY_537383272,1,SEARCH,USR_46882,FREE,IOS,4.2.1,WIFI,Delhi,28.6099,77.1848,5.0,CCS2,FALSE,3,STN_DEL_01,0.7,NONE,NONE,1,5,19.5,7,26.1,80.7,NONE,0,FALSE,183,EVENING,FALSE,FALSE
APP_0005213,2026-08-07 18:01:40,JNY_571376948,2,VIEW_STATION,USR_70376,FREE,IOS,4.2.0,5G,Delhi,28.5766,77.2046,5.0,ANY,TRUE,3,STN_DEL_01,0.4,STN_DEL_03,HIGHWAY,0,5,21.0,75,30.7,123.2,NONE,0,FALSE,330,EVENING,FALSE,FALSE
APP_0017813,2026-08-07 18:01:41,JNY_837819148,1,SEARCH,USR_86370,SUBSCRIBER,ANDROID,4.1.6,5G,Gurugram,28.4768,77.0315,15.0,CCS2,TRUE,2,STN_GGN_01,6.3,NONE,NONE,0,4,14.0,6,51.0,196.0,NONE,0,FALSE,375,EVENING,FALSE,FALSE
APP_0012278,2026-08-07 18:01:58,JNY_113089000,2,VIEW_STATION,USR_46255,FREE,ANDROID,4.1.6,WIFI,Delhi,28.586,77.221,15.0,ANY,FALSE,2,STN_DEL_01,6.9,STN_DEL_01,MALL,2,5,19.5,0,33.2,106.1,NONE,0,FALSE,320,EVENING,FALSE,FALSE
APP_0014483,2026-08-07 18:02:12,JNY_537383272,2,VIEW_STATION,USR_46882,FREE,IOS,4.2.1,WIFI,Delhi,28.59,77.2255,5.0,CCS2,FALSE,3,STN_DEL_01,0.7,STN_DEL_01,MALL,0,5,19.5,14,26.1,80.7,NONE,0,FALSE,452,EVENING,FALSE,FALSE
APP_0008847,2026-08-07 18:02:19,JNY_930026061,2,VIEW_STATION,USR_51156,FREE,ANDROID,4.2.1,5G,Mumbai,19.0438,72.8639,10.0,CCS2,FALSE,1,STN_MUM_01,3.5,STN_MUM_01,MALL,0,5,20.0,8,21.4,88.6,NONE,0,FALSE,249,EVENING,FALSE,FALSE
APP_0020524,2026-08-07 18:02:41,JNY_747763014,1,SEARCH,USR_32369,FREE,IOS,4.2.0,4G,Delhi,28.7242,77.0975,3.0,ANY,FALSE,2,STN_DEL_03,0.9,NONE,NONE,0,5,21.0,6,22.6,65.2,NONE,0,FALSE,637,EVENING,FALSE,FALSE
APP_0017814,2026-08-07 18:02:46,JNY_837819148,2,VIEW_STATION,USR_86370,SUBSCRIBER,ANDROID,4.1.6,5G,Gurugram,28.4369,77.0236,15.0,CCS2,TRUE,2,STN_GGN_01,6.3,STN_GGN_01,OFFICE,0,4,14.0,12,51.0,196.0,NONE,0,FALSE,324,EVENING,FALSE,FALSE
APP_0008848,2026-08-07 18:02:53,JNY_930026061,3,NAVIGATE,USR_51156,FREE,ANDROID,4.2.1,5G,Mumbai,19.0485,72.8834,10.0,CCS2,FALSE,1,STN_MUM_01,3.5,STN_MUM_01,MALL,0,5,20.0,8,21.4,88.6,NONE,0,FALSE,243,EVENING,FALSE,FALSE
APP_0012279,2026-08-07 18:03:21,JNY_113089000,3,NAVIGATE,USR_46255,FREE,ANDROID,4.1.6,WIFI,Delhi,28.6341,77.2017,15.0,ANY,FALSE,2,STN_DEL_01,6.9,STN_DEL_01,MALL,2,5,19.5,0,33.2,106.1,NONE,0,FALSE,89,EVENING,FALSE,FALSE
APP_0027823,2026-08-07 18:03:29,JNY_354275562,1,SEARCH,USR_27050,FREE,IOS,4.2.0,5G,Delhi,28.5477,77.3948,5.0,TYPE2_AC,TRUE,3,STN_DEL_02,3.1,NONE,NONE,0,4,14.0,25,30.9,126.4,NONE,0,FALSE,103,EVENING,FALSE,FALSE
APP_0017815,2026-08-07 18:03:36,JNY_837819148,3,NAVIGATE,USR_86370,SUBSCRIBER,ANDROID,4.1.6,5G,Gurugram,28.4712,77.032,15.0,CCS2,TRUE,2,STN_GGN_01,6.3,STN_GGN_01,OFFICE,0,4,14.0,12,51.0,196.0,NONE,0,FALSE,547,EVENING,FALSE,FALSE
APP_0020525,2026-08-07 18:03:47,JNY_747763014,2,VIEW_STATION,USR_32369,FREE,IOS,4.2.0,4G,Delhi,28.6931,77.1145,3.0,ANY,FALSE,2,STN_DEL_03,0.9,STN_DEL_02,OFFICE,0,4,14.0,9,22.6,65.2,NONE,0,FALSE,162,EVENING,FALSE,FALSE
APP_0027659,2026-08-07 18:03:51,JNY_533690258,1,SEARCH,USR_93987,FREE,ANDROID,4.1.6,4G,Jaipur,26.9338,75.7781,10.0,ANY,FALSE,2,STN_JPR_01,5.4,NONE,NONE,0,5,18.5,13,15.6,50.6,NONE,0,FALSE,342,EVENING,FALSE,FALSE
APP_0017816,2026-08-07 18:04:04,JNY_837819148,4,RESERVE,USR_86370,SUBSCRIBER,ANDROID,4.1.6,5G,Gurugram,28.4427,77.0319,15.0,CCS2,TRUE,2,STN_GGN_01,6.3,STN_GGN_01,OFFICE,0,4,14.0,12,51.0,196.0,RSV_7914265,45,FALSE,307,EVENING,FALSE,FALSE
APP_0027824,2026-08-07 18:04:07,JNY_354275562,2,VIEW_STATION,USR_27050,FREE,IOS,4.2.0,5G,Delhi,28.5233,77.3993,5.0,TYPE2_AC,TRUE,3,STN_DEL_02,3.1,STN_DEL_02,OFFICE,0,4,14.0,8,30.9,126.4,NONE,0,FALSE,250,EVENING,FALSE,FALSE
APP_0002814,2026-08-07 18:04:10,JNY_331424812,1,SEARCH,USR_54777,SUBSCRIBER,ANDROID,4.2.1,4G,Jaipur,26.8589,75.786,10.0,CHAdeMO,TRUE,1,STN_JPR_02,7.3,NONE,NONE,0,5,21.0,54,27.7,91.0,NONE,0,FALSE,161,EVENING,FALSE,FALSE
APP_0027660,2026-08-07 18:04:17,JNY_533690258,2,VIEW_STATION,USR_93987,FREE,ANDROID,4.1.6,4G,Jaipur,26.9156,75.7924,10.0,ANY,FALSE,2,STN_JPR_01,5.4,STN_JPR_02,HIGHWAY,0,5,21.0,25,15.6,50.6,NONE,0,FALSE,139,EVENING,FALSE,FALSE
APP_0020526,2026-08-07 18:04:41,JNY_747763014,3,NAVIGATE,USR_32369,FREE,IOS,4.2.0,4G,Delhi,28.7048,77.1008,3.0,ANY,FALSE,2,STN_DEL_03,0.9,STN_DEL_02,OFFICE,0,4,14.0,9,22.6,65.2,NONE,0,FALSE,277,EVENING,FALSE,FALSE
APP_0002815,2026-08-07 18:04:50,JNY_331424812,2,VIEW_STATION,USR_54777,SUBSCRIBER,ANDROID,4.2.1,4G,Jaipur,26.8798,75.8107,10.0,CHAdeMO,TRUE,1,STN_JPR_02,7.3,STN_JPR_02,HIGHWAY,1,5,21.0,6,27.7,91.0,NONE,0,FALSE,137,EVENING,FALSE,FALSE
APP_0002816,2026-08-07 18:05:40,JNY_331424812,3,NAVIGATE,USR_54777,SUBSCRIBER,ANDROID,4.2.1,4G,Jaipur,26.8449,75.8052,10.0,CHAdeMO,TRUE,1,STN_JPR_02,7.3,STN_JPR_02,HIGHWAY,1,5,21.0,6,27.7,91.0,NONE,0,FALSE,297,EVENING,FALSE,FALSE
APP_0010438,2026-08-07 18:05:59,JNY_474935330,4,ABANDON,USR_64471,FREE,ANDROID,4.2.1,4G,Jaipur,26.8598,75.8093,10.0,CCS2,FALSE,1,STN_JPR_02,4.1,STN_JPR_02,HIGHWAY,3,5,21.0,1,40.8,131.1,NONE,0,FALSE,164,EVENING,FALSE,TRUE
APP_0028809,2026-08-07 18:06:12,JNY_598352094,1,SEARCH,USR_34949,FREE,IOS,4.2.1,WIFI,Bengaluru,12.9907,77.6125,5.0,CHAdeMO,FALSE,1,STN_BLR_01,4.2,NONE,NONE,1,4,14.0,24,19.2,65.2,NONE,0,FALSE,163,EVENING,FALSE,FALSE
APP_0017013,2026-08-07 18:06:12,JNY_121448580,1,SEARCH,USR_68630,SUBSCRIBER,ANDROID,4.2.0,WIFI,Bengaluru,12.9468,77.5718,5.0,CCS2,FALSE,1,STN_BLR_01,2.0,NONE,NONE,1,4,14.0,10,32.4,127.5,NONE,0,FALSE,248,EVENING,FALSE,FALSE
APP_0006288,2026-08-07 18:06:43,JNY_498140571,1,SEARCH,USR_79353,FREE,ANDROID,4.2.0,WIFI,Delhi,28.7025,77.1188,10.0,TYPE2_AC,FALSE,3,STN_DEL_03,1.9,NONE,NONE,1,5,21.0,9,36.3,133.2,NONE,0,FALSE,275,EVENING,FALSE,FALSE
APP_0005572,2026-08-07 18:06:46,JNY_400280474,4,START_CHARGE,USR_49948,SUBSCRIBER,IOS,4.2.0,4G,Delhi,28.7314,77.0975,5.0,CCS2,FALSE,3,STN_DEL_03,1.4,STN_DEL_01,MALL,1,5,19.5,5,24.9,74.8,NONE,0,TRUE,236,EVENING,FALSE,FALSE
APP_0028810,2026-08-07 18:06:50,JNY_598352094,2,VIEW_STATION,USR_34949,FREE,IOS,4.2.1,WIFI,Bengaluru,12.9603,77.5977,5.0,CHAdeMO,FALSE,1,STN_BLR_01,4.2,STN_BLR_01,OFFICE,1,4,14.0,3,19.2,65.2,NONE,0,FALSE,185,EVENING,FALSE,FALSE
APP_0006289,2026-08-07 18:07:01,JNY_498140571,2,VIEW_STATION,USR_79353,FREE,ANDROID,4.2.0,WIFI,Delhi,28.6482,77.1112,10.0,TYPE2_AC,FALSE,3,STN_DEL_03,1.9,STN_DEL_02,OFFICE,0,4,14.0,9,36.3,133.2,NONE,0,FALSE,471,EVENING,FALSE,FALSE
APP_0017014,2026-08-07 18:07:04,JNY_121448580,2,VIEW_STATION,USR_68630,SUBSCRIBER,ANDROID,4.2.0,WIFI,Bengaluru,12.997,77.5866,5.0,CCS2,FALSE,1,STN_BLR_01,2.0,STN_BLR_01,OFFICE,0,4,14.0,20,32.4,127.5,NONE,0,FALSE,318,EVENING,FALSE,FALSE
APP_0008849,2026-08-07 18:07:38,JNY_930026061,4,START_CHARGE,USR_51156,FREE,ANDROID,4.2.1,5G,Mumbai,19.0681,72.8967,10.0,CCS2,FALSE,1,STN_MUM_01,3.5,STN_MUM_01,MALL,0,5,20.0,8,21.4,88.6,NONE,0,TRUE,262,EVENING,FALSE,FALSE
APP_0028811,2026-08-07 18:07:39,JNY_598352094,3,NAVIGATE,USR_34949,FREE,IOS,4.2.1,WIFI,Bengaluru,12.9654,77.5899,5.0,CHAdeMO,FALSE,1,STN_BLR_01,4.2,STN_BLR_01,OFFICE,1,4,14.0,3,19.2,65.2,NONE,0,FALSE,152,EVENING,FALSE,FALSE
APP_0027805,2026-08-07 18:08:50,JNY_294946879,1,SEARCH,USR_43716,FREE,IOS,3.9.8,WIFI,Gurugram,28.4003,77.0399,5.0,CCS2,TRUE,1,STN_GGN_02,4.7,NONE,NONE,2,5,19.5,10,50.2,142.7,NONE,0,FALSE,526,EVENING,FALSE,FALSE
APP_0017817,2026-08-07 18:09:07,JNY_837819148,5,START_CHARGE,USR_86370,SUBSCRIBER,ANDROID,4.1.6,5G,Gurugram,28.4648,77.0414,15.0,CCS2,TRUE,2,STN_GGN_01,6.3,STN_GGN_01,OFFICE,0,4,14.0,12,51.0,196.0,RSV_7914265,45,TRUE,232,EVENING,FALSE,FALSE
APP_0028812,2026-08-07 18:10:01,JNY_598352094,4,START_CHARGE,USR_34949,FREE,IOS,4.2.1,WIFI,Bengaluru,12.9417,77.6101,5.0,CHAdeMO,FALSE,1,STN_BLR_01,4.2,STN_BLR_01,OFFICE,1,4,14.0,3,19.2,65.2,NONE,0,TRUE,466,EVENING,FALSE,FALSE
APP_0012280,2026-08-07 18:10:21,JNY_113089000,4,START_CHARGE,USR_46255,FREE,ANDROID,4.1.6,WIFI,Delhi,28.5924,77.2309,15.0,ANY,FALSE,2,STN_DEL_01,6.9,STN_DEL_01,MALL,2,5,19.5,0,33.2,106.1,NONE,0,TRUE,401,EVENING,FALSE,FALSE
APP_0008850,2026-08-07 18:10:33,JNY_118432738,1,SEARCH,USR_63606,FREE,ANDROID,4.2.1,4G,Jaipur,26.8826,75.8174,10.0,CHAdeMO,TRUE,2,STN_JPR_02,4.4,NONE,NONE,0,5,21.0,44,27.3,100.0,NONE,0,FALSE,186,EVENING,FALSE,FALSE
APP_0020527,2026-08-07 18:10:54,JNY_747763014,4,START_CHARGE,USR_32369,FREE,IOS,4.2.0,4G,Delhi,28.6896,77.13,3.0,ANY,FALSE,2,STN_DEL_03,0.9,STN_DEL_02,OFFICE,0,4,14.0,9,22.6,65.2,NONE,0,TRUE,234,EVENING,FALSE,FALSE
APP_0008851,2026-08-07 18:11:27,JNY_118432738,2,VIEW_STATION,USR_63606,FREE,ANDROID,4.2.1,4G,Jaipur,26.8751,75.8205,10.0,CHAdeMO,TRUE,2,STN_JPR_02,4.4,STN_JPR_02,HIGHWAY,2,5,21.0,0,27.3,100.0,NONE,0,FALSE,370,EVENING,FALSE,FALSE
APP_0008852,2026-08-07 18:11:55,JNY_118432738,3,NAVIGATE,USR_63606,FREE,ANDROID,4.2.1,4G,Jaipur,26.8431,75.7951,10.0,CHAdeMO,TRUE,2,STN_JPR_02,4.4,STN_JPR_02,HIGHWAY,2,5,21.0,0,27.3,100.0,NONE,0,FALSE,124,EVENING,FALSE,FALSE
APP_0018203,2026-08-07 18:12:08,JNY_313759637,5,START_CHARGE,USR_22277,SUBSCRIBER,ANDROID,4.2.0,WIFI,Delhi,28.5395,77.3814,5.0,TYPE2_AC,TRUE,2,STN_DEL_02,1.8,STN_DEL_02,OFFICE,0,4,14.0,7,61.6,239.0,RSV_8409443,20,TRUE,392,EVENING,FALSE,FALSE
APP_0018263,2026-08-07 18:13:13,JNY_203564629,1,SEARCH,USR_69090,FREE,ANDROID,4.1.6,4G,Gurugram,23.3461,77.4872,10.0,ANY,FALSE,0,NONE,0.0,NONE,NONE,0,0,0.0,0,59.8,224.2,NONE,0,FALSE,139,EVENING,FALSE,TRUE
APP_0019144,2026-08-07 18:14:05,JNY_195078577,1,SEARCH,USR_43832,FREE,ANDROID,4.2.1,5G,Delhi,28.7198,77.0724,10.0,CCS2,TRUE,2,STN_DEL_03,6.7,NONE,NONE,1,5,21.0,2,22.7,83.4,NONE,0,FALSE,296,EVENING,FALSE,FALSE
APP_0029832,2026-08-07 18:14:09,JNY_107630132,1,SEARCH,USR_20977,FREE,ANDROID,4.2.1,5G,Bengaluru,12.9793,77.6106,5.0,CCS2,FALSE,1,STN_BLR_01,1.4,NONE,NONE,0,4,14.0,16,33.7,116.9,NONE,0,FALSE,220,EVENING,FALSE,FALSE
APP_0007305,2026-08-07 18:14:48,JNY_968801444,1,SEARCH,USR_32418,FREE,ANDROID,4.2.0,4G,Gurugram,28.486,77.0196,10.0,CCS2,FALSE,1,STN_GGN_01,8.2,NONE,NONE,0,4,14.0,39,47.6,168.3,NONE,0,FALSE,353,EVENING,FALSE,FALSE
APP_0019145,2026-08-07 18:14:58,JNY_195078577,2,VIEW_STATION,USR_43832,FREE,ANDROID,4.2.1,5G,Delhi,28.7025,77.0742,10.0,CCS2,TRUE,2,STN_DEL_03,6.7,STN_DEL_03,HIGHWAY,0,5,21.0,63,22.7,83.4,NONE,0,FALSE,160,EVENING,FALSE,FALSE
APP_0027978,2026-08-07 18:15:07,JNY_559546864,1,SEARCH,USR_35380,FREE,ANDROID,4.2.0,4G,Jaipur,26.8644,75.8012,5.0,CCS2,TRUE,2,STN_JPR_02,1.6,NONE,NONE,0,5,21.0,8,44.3,170.5,NONE,0,FALSE,329,EVENING,FALSE,FALSE
APP_0007306,2026-08-07 18:15:36,JNY_968801444,2,VIEW_STATION,USR_32418,FREE,ANDROID,4.2.0,4G,Gurugram,28.469,77.0027,10.0,CCS2,FALSE,1,STN_GGN_01,8.2,STN_GGN_01,OFFICE,0,4,14.0,6,47.6,168.3,NONE,0,FALSE,145,EVENING,FALSE,FALSE
APP_0027979,2026-08-07 18:16:01,JNY_559546864,2,VIEW_STATION,USR_35380,FREE,ANDROID,4.2.0,4G,Jaipur,26.8329,75.8109,5.0,CCS2,TRUE,2,STN_JPR_02,1.6,STN_JPR_02,HIGHWAY,0,5,21.0,17,44.3,170.5,NONE,0,FALSE,349,EVENING,FALSE,FALSE
APP_0026070,2026-08-07 18:16:32,JNY_279461317,1,SEARCH,USR_90601,SUBSCRIBER,IOS,4.2.1,4G,Delhi,28.6445,77.2085,25.0,CCS2,TRUE,1,STN_DEL_01,9.1,NONE,NONE,1,5,19.5,2,31.7,89.5,NONE,0,FALSE,584,EVENING,FALSE,FALSE
APP_0026071,2026-08-07 18:16:53,JNY_279461317,2,VIEW_STATION,USR_90601,SUBSCRIBER,IOS,4.2.1,4G,Delhi,28.6144,77.1789,25.0,CCS2,TRUE,1,STN_DEL_01,9.1,STN_DEL_01,MALL,2,5,19.5,0,31.7,89.5,NONE,0,FALSE,174,EVENING,FALSE,FALSE
APP_0014246,2026-08-07 18:17:00,JNY_311617156,1,SEARCH,USR_70432,FREE,ANDROID,3.9.8,5G,Delhi,28.6893,77.1095,15.0,CCS2,FALSE,2,STN_DEL_03,4.8,NONE,NONE,0,5,21.0,7,37.9,114.4,NONE,0,FALSE,286,EVENING,FALSE,FALSE
APP_0026072,2026-08-07 18:17:44,JNY_279461317,3,NAVIGATE,USR_90601,SUBSCRIBER,IOS,4.2.1,4G,Delhi,28.6359,77.2202,25.0,CCS2,TRUE,1,STN_DEL_01,9.1,STN_DEL_01,MALL,2,5,19.5,0,31.7,89.5,NONE,0,FALSE,448,EVENING,FALSE,FALSE
APP_0026688,2026-08-07 18:21:47,JNY_529239717,1,SEARCH,USR_24966,FREE,ANDROID,4.2.1,4G,Bengaluru,13.0057,77.5872,3.0,CCS2,TRUE,1,STN_BLR_01,0.6,NONE,NONE,0,4,14.0,11,23.4,67.1,NONE,0,FALSE,182,EVENING,FALSE,FALSE
