event_time,selected_site_id,city,site_category,day_part,is_weekend,total_bays,operational_bays,occupied_bays,available_bays,active_chargers,queue_length,utilization_pct,estimated_wait_min,average_session_duration_min,price_per_kwh,is_fast_charger_site,incident_flag,incident_type
2026-08-08 01:35:00,STN_GGN_01,Gurugram,OFFICE,NIGHT,True,4,4,1,3,3,0,25.0,0.0,39.29,13.97,False,False,NONE
2026-08-08 01:35:00,STN_GGN_02,Gurugram,MALL,NIGHT,True,5,5,2,3,3,1,40.0,4.88,31.15,19.47,True,False,NONE
2026-08-08 01:35:00,STN_JPR_01,Jaipur,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.0,30.38,18.56,True,False,NONE
2026-08-08 01:35:00,STN_JPR_02,Jaipur,HIGHWAY,NIGHT,True,5,5,3,2,2,0,60.0,1.19,43.77,20.96,True,False,NONE
2026-08-08 01:35:00,STN_MUM_01,Mumbai,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.0,32.72,19.83,True,False,NONE
2026-08-08 01:35:00,STN_MUM_02,Mumbai,RESIDENTIAL,NIGHT,True,4,4,2,2,2,1,50.0,9.59,32.82,12.04,False,False,NONE
2026-08-08 01:40:00,STN_BLR_01,Bengaluru,OFFICE,NIGHT,True,4,3,1,2,2,0,33.33,2.12,37.6,13.9,False,True,POWER_LIMITATION
2026-08-08 01:40:00,STN_DEL_01,Delhi,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.0,31.21,19.57,True,False,NONE
2026-08-08 01:40:00,STN_DEL_02,Delhi,OFFICE,NIGHT,True,4,4,1,3,3,0,25.0,0.0,37.32,14.03,False,False,NONE
2026-08-08 01:40:00,STN_DEL_03,Delhi,HIGHWAY,NIGHT,True,5,5,3,2,2,0,60.0,0.48,42.67,20.79,True,False,NONE
2026-08-08 01:40:00,STN_GGN_01,Gurugram,OFFICE,NIGHT,True,4,4,1,3,3,0,25.0,0.0,37.1,14.0,False,False,NONE
2026-08-08 01:40:00,STN_GGN_02,Gurugram,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.0,31.49,19.31,True,False,NONE
2026-08-08 01:40:00,STN_JPR_01,Jaipur,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.0,32.6,18.34,True,False,NONE
2026-08-08 01:40:00,STN_JPR_02,Jaipur,HIGHWAY,NIGHT,True,5,5,2,3,3,0,40.0,2.8,42.96,20.98,True,False,NONE
2026-08-08 01:40:00,STN_MUM_01,Mumbai,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.0,30.7,20.12,True,False,NONE
2026-08-08 01:40:00,STN_MUM_02,Mumbai,RESIDENTIAL,NIGHT,True,4,4,2,2,2,0,50.0,0.0,30.17,12.1,False,False,NONE
2026-08-08 01:45:00,STN_BLR_01,Bengaluru,OFFICE,NIGHT,True,4,4,1,3,3,0,25.0,0.0,34.75,14.11,False,False,NONE
2026-08-08 01:45:00,STN_DEL_01,Delhi,MALL,NIGHT,True,5,5,2,3,3,1,40.0,4.81,32.11,19.63,True,False,NONE
2026-08-08 01:45:00,STN_DEL_02,Delhi,OFFICE,NIGHT,True,4,4,1,3,3,0,25.0,0.7,37.93,13.84,False,False,NONE
2026-08-08 01:45:00,STN_DEL_03,Delhi,HIGHWAY,NIGHT,True,5,5,3,2,2,1,60.0,8.53,42.07,21.17,True,False,NONE
2026-08-08 01:45:00,STN_GGN_01,Gurugram,OFFICE,NIGHT,True,4,4,1,3,3,0,25.0,0.42,38.75,14.04,False,False,NONE
2026-08-08 01:45:00,STN_GGN_02,Gurugram,MALL,NIGHT,True,5,5,2,3,3,0,40.0,1.07,34.93,19.58,True,False,NONE
2026-08-08 01:45:00,STN_JPR_01,Jaipur,MALL,NIGHT,True,5,5,2,3,3,0,40.0,1.17,32.53,18.28,True,False,NONE
2026-08-08 01:45:00,STN_JPR_02,Jaipur,HIGHWAY,NIGHT,True,5,5,3,2,2,0,60.0,1.28,39.87,21.08,True,False,NONE
2026-08-08 01:45:00,STN_MUM_01,Mumbai,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.11,32.07,19.95,True,False,NONE
2026-08-08 01:45:00,STN_MUM_02,Mumbai,RESIDENTIAL,NIGHT,True,4,4,2,2,2,0,50.0,0.0,29.21,12.06,False,False,NONE
2026-08-08 01:50:00,STN_BLR_01,Bengaluru,OFFICE,NIGHT,True,4,4,1,3,3,0,25.0,1.12,35.69,13.86,False,False,NONE
2026-08-08 01:50:00,STN_DEL_01,Delhi,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.0,31.9,19.53,True,False,NONE
2026-08-08 01:50:00,STN_DEL_02,Delhi,OFFICE,NIGHT,True,4,4,1,3,3,0,25.0,0.83,39.48,13.91,False,False,NONE
2026-08-08 01:50:00,STN_DEL_03,Delhi,HIGHWAY,NIGHT,True,5,5,3,2,2,1,60.0,5.83,39.3,21.01,True,False,NONE
2026-08-08 01:50:00,STN_GGN_01,Gurugram,OFFICE,NIGHT,True,4,4,1,3,3,0,25.0,2.22,36.44,14.01,False,False,NONE
2026-08-08 01:50:00,STN_GGN_02,Gurugram,MALL,NIGHT,True,5,5,2,3,3,0,40.0,1.86,35.9,19.44,True,False,NONE
2026-08-08 01:50:00,STN_JPR_01,Jaipur,MALL,NIGHT,True,5,5,2,3,3,0,40.0,1.18,32.07,18.5,True,False,NONE
2026-08-08 01:50:00,STN_JPR_02,Jaipur,HIGHWAY,NIGHT,True,5,5,3,2,2,0,60.0,0.0,42.42,20.9,True,False,NONE
2026-08-08 01:50:00,STN_MUM_01,Mumbai,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.0,31.37,20.07,True,False,NONE
2026-08-08 01:50:00,STN_MUM_02,Mumbai,RESIDENTIAL,NIGHT,True,4,4,2,2,2,1,50.0,6.61,33.27,12.03,False,False,NONE
2026-08-08 01:55:00,STN_BLR_01,Bengaluru,OFFICE,NIGHT,True,4,4,1,3,3,0,25.0,0.0,39.19,14.03,False,False,NONE
2026-08-08 01:55:00,STN_DEL_01,Delhi,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.11,31.45,19.6,True,False,NONE
2026-08-08 01:55:00,STN_DEL_02,Delhi,OFFICE,NIGHT,True,4,4,1,3,3,0,25.0,0.14,37.08,13.95,False,False,NONE
2026-08-08 01:55:00,STN_DEL_03,Delhi,HIGHWAY,NIGHT,True,5,5,3,2,2,0,60.0,0.6,39.22,21.21,True,False,NONE
2026-08-08 01:55:00,STN_GGN_01,Gurugram,OFFICE,NIGHT,True,4,4,1,3,3,0,25.0,0.35,36.9,13.76,False,False,NONE
2026-08-08 01:55:00,STN_GGN_02,Gurugram,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.0,29.27,19.56,True,False,NONE
2026-08-08 01:55:00,STN_JPR_01,Jaipur,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.05,30.5,18.36,True,False,NONE
2026-08-08 01:55:00,STN_JPR_02,Jaipur,HIGHWAY,NIGHT,True,5,5,3,2,2,0,60.0,0.0,43.68,21.16,True,False,NONE
2026-08-08 01:55:00,STN_MUM_01,Mumbai,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.0,29.16,19.89,True,False,NONE
2026-08-08 01:55:00,STN_MUM_02,Mumbai,RESIDENTIAL,NIGHT,True,4,4,2,2,2,0,50.0,1.11,29.27,12.01,False,False,NONE
2026-08-08 02:00:00,STN_BLR_01,Bengaluru,OFFICE,NIGHT,True,4,4,1,3,3,0,25.0,1.99,42.08,13.95,False,False,NONE
2026-08-08 02:00:00,STN_DEL_01,Delhi,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.0,33.73,19.44,True,False,NONE
2026-08-08 02:00:00,STN_DEL_02,Delhi,OFFICE,NIGHT,True,4,4,1,3,3,0,25.0,0.0,36.39,13.95,False,False,NONE
2026-08-08 02:00:00,STN_DEL_03,Delhi,HIGHWAY,NIGHT,True,5,5,3,2,2,0,60.0,1.99,43.54,20.98,True,False,NONE
2026-08-08 02:00:00,STN_GGN_01,Gurugram,OFFICE,NIGHT,True,4,4,1,3,3,0,25.0,0.12,38.58,13.93,False,False,NONE
2026-08-08 02:00:00,STN_GGN_02,Gurugram,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.5,29.49,19.37,True,False,NONE
2026-08-08 02:00:00,STN_JPR_01,Jaipur,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.0,31.67,18.45,True,False,NONE
2026-08-08 02:00:00,STN_JPR_02,Jaipur,HIGHWAY,NIGHT,True,5,5,3,2,2,0,60.0,1.39,40.09,21.06,True,False,NONE
2026-08-08 02:00:00,STN_MUM_01,Mumbai,MALL,NIGHT,True,5,5,2,3,3,1,40.0,5.0,28.56,19.78,True,False,NONE
2026-08-08 02:00:00,STN_MUM_02,Mumbai,RESIDENTIAL,NIGHT,True,4,4,2,2,2,0,50.0,0.73,30.52,12.04,False,False,NONE
2026-08-08 02:05:00,STN_BLR_01,Bengaluru,OFFICE,NIGHT,True,4,4,1,3,3,0,25.0,0.0,34.52,13.95,False,False,NONE
2026-08-08 02:05:00,STN_DEL_01,Delhi,MALL,NIGHT,True,5,5,2,3,3,0,40.0,2.35,27.85,19.53,True,False,NONE
2026-08-08 02:05:00,STN_DEL_02,Delhi,OFFICE,NIGHT,True,4,4,1,3,3,0,25.0,1.48,36.81,13.94,False,False,NONE
2026-08-08 02:05:00,STN_DEL_03,Delhi,HIGHWAY,NIGHT,True,5,5,3,2,2,0,60.0,1.6,42.14,21.05,True,False,NONE
2026-08-08 02:05:00,STN_GGN_01,Gurugram,OFFICE,NIGHT,True,4,4,1,3,3,0,25.0,0.0,34.96,14.02,False,False,NONE
2026-08-08 02:05:00,STN_GGN_02,Gurugram,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.45,31.45,19.72,True,False,NONE
2026-08-08 02:05:00,STN_JPR_01,Jaipur,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.0,32.0,18.58,True,False,NONE
2026-08-08 02:05:00,STN_JPR_02,Jaipur,HIGHWAY,NIGHT,True,5,5,3,2,2,0,60.0,0.0,43.36,21.06,True,False,NONE
2026-08-08 02:05:00,STN_MUM_01,Mumbai,MALL,NIGHT,True,5,5,2,3,3,1,40.0,5.08,35.16,20.2,True,False,NONE
2026-08-08 02:05:00,STN_MUM_02,Mumbai,RESIDENTIAL,NIGHT,True,4,4,2,2,2,0,50.0,0.0,30.74,12.1,False,False,NONE
2026-08-08 02:10:00,STN_BLR_01,Bengaluru,OFFICE,NIGHT,True,4,4,1,3,3,1,25.0,10.98,38.9,14.0,False,False,NONE
2026-08-08 02:10:00,STN_DEL_01,Delhi,MALL,NIGHT,True,5,5,2,3,3,1,40.0,7.9,31.12,19.27,True,False,NONE
2026-08-08 02:10:00,STN_DEL_02,Delhi,OFFICE,NIGHT,True,4,4,1,3,3,0,25.0,1.46,38.15,13.96,False,False,NONE
2026-08-08 02:10:00,STN_DEL_03,Delhi,HIGHWAY,NIGHT,True,5,5,3,2,2,0,60.0,0.0,41.06,20.74,True,False,NONE
2026-08-08 02:10:00,STN_GGN_01,Gurugram,OFFICE,NIGHT,True,4,4,1,3,3,0,25.0,0.0,36.92,13.92,False,False,NONE
2026-08-08 02:10:00,STN_GGN_02,Gurugram,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.24,28.43,19.36,True,False,NONE
2026-08-08 02:10:00,STN_JPR_01,Jaipur,MALL,NIGHT,True,5,5,2,3,3,0,40.0,1.56,30.8,18.32,True,False,NONE
2026-08-08 02:10:00,STN_JPR_02,Jaipur,HIGHWAY,NIGHT,True,5,5,3,2,2,0,60.0,0.0,42.23,20.82,True,False,NONE
2026-08-08 02:10:00,STN_MUM_01,Mumbai,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.17,35.34,19.89,True,False,NONE
2026-08-08 02:10:00,STN_MUM_02,Mumbai,RESIDENTIAL,NIGHT,True,4,4,2,2,2,0,50.0,0.0,28.46,12.08,False,False,NONE
2026-08-08 02:15:00,STN_BLR_01,Bengaluru,OFFICE,NIGHT,True,4,4,1,3,3,0,25.0,0.62,38.02,14.04,False,False,NONE
2026-08-08 02:15:00,STN_DEL_01,Delhi,MALL,NIGHT,True,5,5,2,3,3,1,40.0,4.4,31.35,19.27,True,False,NONE
2026-08-08 02:15:00,STN_DEL_02,Delhi,OFFICE,NIGHT,True,4,4,1,3,3,0,25.0,0.03,33.88,13.99,False,False,NONE
2026-08-08 02:15:00,STN_DEL_03,Delhi,HIGHWAY,NIGHT,True,5,5,3,2,2,0,60.0,1.57,39.28,21.04,True,False,NONE
2026-08-08 02:15:00,STN_GGN_01,Gurugram,OFFICE,NIGHT,True,4,4,1,3,3,0,25.0,1.42,43.06,14.08,False,False,NONE
2026-08-08 02:15:00,STN_GGN_02,Gurugram,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.0,30.44,19.49,True,False,NONE
2026-08-08 02:15:00,STN_JPR_01,Jaipur,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.64,34.97,18.34,True,False,NONE
2026-08-08 02:15:00,STN_JPR_02,Jaipur,HIGHWAY,NIGHT,True,5,5,3,2,2,0,60.0,0.02,42.77,20.74,True,False,NONE
2026-08-08 02:15:00,STN_MUM_01,Mumbai,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.13,30.35,20.07,True,False,NONE
2026-08-08 02:15:00,STN_MUM_02,Mumbai,RESIDENTIAL,NIGHT,True,4,4,2,2,2,0,50.0,0.0,29.86,12.16,False,False,NONE
2026-08-08 02:20:00,STN_BLR_01,Bengaluru,OFFICE,NIGHT,True,4,4,1,3,3,0,25.0,0.0,38.8,14.02,False,False,NONE
2026-08-08 02:20:00,STN_DEL_01,Delhi,MALL,NIGHT,True,5,5,2,3,3,0,40.0,1.36,34.67,19.51,True,False,NONE
2026-08-08 02:20:00,STN_DEL_02,Delhi,OFFICE,NIGHT,True,4,4,1,3,3,0,25.0,0.0,38.61,13.94,False,False,NONE
2026-08-08 02:20:00,STN_DEL_03,Delhi,HIGHWAY,NIGHT,True,5,5,3,2,2,0,60.0,0.84,41.49,21.16,True,False,NONE
2026-08-08 02:20:00,STN_GGN_01,Gurugram,OFFICE,NIGHT,True,4,4,1,3,3,0,25.0,0.75,38.23,13.93,False,False,NONE
2026-08-08 02:20:00,STN_GGN_02,Gurugram,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.0,29.85,19.36,True,False,NONE
2026-08-08 02:20:00,STN_JPR_01,Jaipur,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.0,33.06,18.36,True,False,NONE
2026-08-08 02:20:00,STN_JPR_02,Jaipur,HIGHWAY,NIGHT,True,5,5,3,2,2,0,60.0,0.49,39.2,20.87,True,False,NONE
2026-08-08 02:20:00,STN_MUM_01,Mumbai,MALL,NIGHT,True,5,5,2,3,3,0,40.0,1.8,31.64,20.08,True,False,NONE
2026-08-08 02:20:00,STN_MUM_02,Mumbai,RESIDENTIAL,NIGHT,True,4,4,2,2,2,0,50.0,0.93,32.66,12.0,False,False,NONE
2026-08-08 02:25:00,STN_BLR_01,Bengaluru,OFFICE,NIGHT,True,4,4,1,3,3,0,25.0,1.06,39.31,13.95,False,False,NONE
2026-08-08 02:25:00,STN_DEL_01,Delhi,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.0,33.61,19.55,True,False,NONE
2026-08-08 02:25:00,STN_DEL_02,Delhi,OFFICE,NIGHT,True,4,4,1,3,3,0,25.0,1.63,36.34,14.24,False,False,NONE
2026-08-08 02:25:00,STN_DEL_03,Delhi,HIGHWAY,NIGHT,True,5,5,3,2,2,0,60.0,1.33,41.43,21.19,True,False,NONE
2026-08-08 02:25:00,STN_GGN_01,Gurugram,OFFICE,NIGHT,True,4,4,1,3,3,0,25.0,0.0,38.5,13.86,False,False,NONE
2026-08-08 02:25:00,STN_GGN_02,Gurugram,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.0,28.15,19.3,True,False,NONE
2026-08-08 02:25:00,STN_JPR_01,Jaipur,MALL,NIGHT,True,5,5,2,3,3,0,40.0,1.7,31.66,18.54,True,False,NONE
2026-08-08 02:25:00,STN_JPR_02,Jaipur,HIGHWAY,NIGHT,True,5,5,3,2,2,0,60.0,0.0,40.5,20.91,True,False,NONE
2026-08-08 02:25:00,STN_MUM_01,Mumbai,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.0,32.06,19.99,True,False,NONE
2026-08-08 02:25:00,STN_MUM_02,Mumbai,RESIDENTIAL,NIGHT,True,4,4,2,2,2,0,50.0,0.93,27.45,12.21,False,False,NONE
2026-08-08 02:30:00,STN_BLR_01,Bengaluru,OFFICE,NIGHT,True,4,4,1,3,3,0,25.0,0.0,38.34,13.9,False,False,NONE
2026-08-08 02:30:00,STN_DEL_01,Delhi,MALL,NIGHT,True,5,5,2,3,3,0,40.0,1.69,33.03,19.61,True,False,NONE
2026-08-08 02:30:00,STN_DEL_02,Delhi,OFFICE,NIGHT,True,4,4,1,3,3,0,25.0,0.0,41.81,13.85,False,False,NONE
2026-08-08 02:30:00,STN_DEL_03,Delhi,HIGHWAY,NIGHT,True,5,5,3,2,2,0,60.0,1.95,40.65,20.78,True,False,NONE
2026-08-08 02:30:00,STN_GGN_01,Gurugram,OFFICE,NIGHT,True,4,4,0,4,4,0,0.0,0.0,37.34,14.1,False,False,NONE
2026-08-08 02:30:00,STN_GGN_02,Gurugram,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.0,33.47,19.61,True,False,NONE
2026-08-08 02:30:00,STN_JPR_01,Jaipur,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.55,32.46,18.64,True,False,NONE
2026-08-08 02:30:00,STN_JPR_02,Jaipur,HIGHWAY,NIGHT,True,5,5,3,2,2,0,60.0,0.0,39.82,20.87,True,False,NONE
2026-08-08 02:30:00,STN_MUM_01,Mumbai,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.28,31.37,20.0,True,False,NONE
2026-08-08 02:30:00,STN_MUM_02,Mumbai,RESIDENTIAL,NIGHT,True,4,4,2,2,2,1,50.0,7.48,28.59,12.0,False,False,NONE
2026-08-08 02:35:00,STN_BLR_01,Bengaluru,OFFICE,NIGHT,True,4,4,1,3,3,0,25.0,0.0,40.46,14.04,False,False,NONE
2026-08-08 02:35:00,STN_DEL_01,Delhi,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.04,31.98,19.61,True,False,NONE
2026-08-08 02:35:00,STN_DEL_02,Delhi,OFFICE,NIGHT,True,4,4,0,4,4,0,0.0,0.0,38.72,14.11,False,False,NONE
2026-08-08 02:35:00,STN_DEL_03,Delhi,HIGHWAY,NIGHT,True,5,5,3,2,2,1,60.0,6.7,36.98,20.94,True,False,NONE
2026-08-08 02:35:00,STN_GGN_01,Gurugram,OFFICE,NIGHT,True,4,4,0,4,4,0,0.0,0.35,38.07,13.96,False,False,NONE
2026-08-08 02:35:00,STN_GGN_02,Gurugram,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.0,30.85,19.59,True,False,NONE
2026-08-08 02:35:00,STN_JPR_01,Jaipur,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.0,30.8,18.42,True,False,NONE
2026-08-08 02:35:00,STN_JPR_02,Jaipur,HIGHWAY,NIGHT,True,5,5,3,2,2,0,60.0,0.83,40.42,20.74,True,False,NONE
2026-08-08 02:35:00,STN_MUM_01,Mumbai,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.0,31.03,19.87,True,False,NONE
2026-08-08 02:35:00,STN_MUM_02,Mumbai,RESIDENTIAL,NIGHT,True,4,4,2,2,2,0,50.0,0.0,29.9,11.89,False,False,NONE
2026-08-08 02:40:00,STN_BLR_01,Bengaluru,OFFICE,NIGHT,True,4,4,1,3,3,0,25.0,0.0,39.55,13.96,False,False,NONE
2026-08-08 02:40:00,STN_DEL_01,Delhi,MALL,NIGHT,True,5,5,2,3,3,1,40.0,6.67,31.31,19.49,True,False,NONE
2026-08-08 02:40:00,STN_DEL_02,Delhi,OFFICE,NIGHT,True,4,4,0,4,4,0,0.0,0.65,40.55,14.01,False,False,NONE
2026-08-08 02:40:00,STN_DEL_03,Delhi,HIGHWAY,NIGHT,True,5,5,3,2,2,0,60.0,0.67,39.37,21.2,True,False,NONE
2026-08-08 02:40:00,STN_GGN_01,Gurugram,OFFICE,NIGHT,True,4,4,0,4,4,1,0.0,8.46,35.84,13.94,False,False,NONE
2026-08-08 02:40:00,STN_GGN_02,Gurugram,MALL,NIGHT,True,5,5,2,3,3,0,40.0,1.5,31.19,19.41,True,False,NONE
2026-08-08 02:40:00,STN_JPR_01,Jaipur,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.4,33.47,18.48,True,False,NONE
2026-08-08 02:40:00,STN_JPR_02,Jaipur,HIGHWAY,NIGHT,True,5,5,3,2,2,0,60.0,0.64,41.57,21.25,True,False,NONE
2026-08-08 02:40:00,STN_MUM_01,Mumbai,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.0,30.4,20.0,True,False,NONE
2026-08-08 02:40:00,STN_MUM_02,Mumbai,RESIDENTIAL,NIGHT,True,4,4,2,2,2,0,50.0,0.0,31.32,11.97,False,False,NONE
2026-08-08 02:45:00,STN_BLR_01,Bengaluru,OFFICE,NIGHT,True,4,4,1,3,3,0,25.0,0.0,43.96,14.02,False,False,NONE
2026-08-08 02:45:00,STN_DEL_01,Delhi,MALL,NIGHT,True,5,5,2,3,3,1,40.0,4.8,30.93,19.58,True,False,NONE
2026-08-08 02:45:00,STN_DEL_02,Delhi,OFFICE,NIGHT,True,4,4,1,3,3,0,25.0,0.0,33.35,14.04,False,False,NONE
2026-08-08 02:45:00,STN_DEL_03,Delhi,HIGHWAY,NIGHT,True,5,5,3,2,2,0,60.0,0.0,44.09,20.9,True,False,NONE
2026-08-08 02:45:00,STN_GGN_01,Gurugram,OFFICE,NIGHT,True,4,4,1,3,3,1,25.0,14.96,38.22,14.23,False,False,NONE
2026-08-08 02:45:00,STN_GGN_02,Gurugram,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.0,34.77,19.61,True,False,NONE
2026-08-08 02:45:00,STN_JPR_01,Jaipur,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.0,32.37,18.44,True,False,NONE
2026-08-08 02:45:00,STN_JPR_02,Jaipur,HIGHWAY,NIGHT,True,5,5,3,2,2,0,60.0,1.37,43.55,20.81,True,False,NONE
2026-08-08 02:45:00,STN_MUM_01,Mumbai,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.64,33.43,20.06,True,False,NONE
2026-08-08 02:45:00,STN_MUM_02,Mumbai,RESIDENTIAL,NIGHT,True,4,4,2,2,2,0,50.0,0.0,30.02,11.96,False,False,NONE
2026-08-08 02:50:00,STN_BLR_01,Bengaluru,OFFICE,NIGHT,True,4,4,1,3,3,0,25.0,0.83,39.67,14.02,False,False,NONE
2026-08-08 02:50:00,STN_DEL_01,Delhi,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.0,32.11,19.28,True,False,NONE
2026-08-08 02:50:00,STN_DEL_02,Delhi,OFFICE,NIGHT,True,4,4,1,3,3,0,25.0,0.0,37.31,14.2,False,False,NONE
2026-08-08 02:50:00,STN_DEL_03,Delhi,HIGHWAY,NIGHT,True,5,5,3,2,2,1,60.0,6.88,38.05,21.34,True,False,NONE
2026-08-08 02:50:00,STN_GGN_01,Gurugram,OFFICE,NIGHT,True,4,4,0,4,4,0,0.0,0.0,38.41,14.09,False,False,NONE
2026-08-08 02:50:00,STN_GGN_02,Gurugram,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.22,30.01,19.78,True,False,NONE
2026-08-08 02:50:00,STN_JPR_01,Jaipur,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.42,34.72,18.21,True,False,NONE
2026-08-08 02:50:00,STN_JPR_02,Jaipur,HIGHWAY,NIGHT,True,5,5,3,2,2,0,60.0,0.0,45.12,20.91,True,False,NONE
2026-08-08 02:50:00,STN_MUM_01,Mumbai,MALL,NIGHT,True,5,5,2,3,3,2,40.0,14.37,31.02,19.67,True,False,NONE
2026-08-08 02:50:00,STN_MUM_02,Mumbai,RESIDENTIAL,NIGHT,True,4,4,2,2,2,0,50.0,0.0,28.02,12.12,False,False,NONE
2026-08-08 02:55:00,STN_BLR_01,Bengaluru,OFFICE,NIGHT,True,4,4,1,3,3,0,25.0,0.0,36.21,13.92,False,False,NONE
2026-08-08 02:55:00,STN_DEL_01,Delhi,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.35,33.1,19.34,True,False,NONE
2026-08-08 02:55:00,STN_DEL_02,Delhi,OFFICE,NIGHT,True,4,4,0,4,4,0,0.0,0.0,35.14,13.97,False,False,NONE
2026-08-08 02:55:00,STN_DEL_03,Delhi,HIGHWAY,NIGHT,True,5,5,3,2,2,0,60.0,0.0,45.32,20.86,True,False,NONE
2026-08-08 02:55:00,STN_GGN_01,Gurugram,OFFICE,NIGHT,True,4,4,1,3,3,0,25.0,0.99,42.11,14.15,False,False,NONE
2026-08-08 02:55:00,STN_GGN_02,Gurugram,MALL,NIGHT,True,5,5,2,3,3,1,40.0,5.87,31.32,19.65,True,False,NONE
2026-08-08 02:55:00,STN_JPR_01,Jaipur,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.93,32.36,18.23,True,False,NONE
2026-08-08 02:55:00,STN_JPR_02,Jaipur,HIGHWAY,NIGHT,True,5,5,3,2,2,0,60.0,0.0,38.84,20.91,True,False,NONE
2026-08-08 02:55:00,STN_MUM_01,Mumbai,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.0,36.49,20.01,True,False,NONE
2026-08-08 02:55:00,STN_MUM_02,Mumbai,RESIDENTIAL,NIGHT,True,4,4,2,2,2,0,50.0,0.0,28.15,11.96,False,False,NONE
2026-08-08 03:00:00,STN_BLR_01,Bengaluru,OFFICE,NIGHT,True,4,4,1,3,3,0,25.0,0.81,35.77,13.8,False,False,NONE
2026-08-08 03:00:00,STN_DEL_01,Delhi,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.26,32.65,19.18,True,False,NONE
2026-08-08 03:00:00,STN_DEL_02,Delhi,OFFICE,NIGHT,True,4,4,0,4,4,0,0.0,0.0,36.01,14.06,False,False,NONE
2026-08-08 03:00:00,STN_DEL_03,Delhi,HIGHWAY,NIGHT,True,5,5,3,2,2,1,60.0,8.0,39.81,21.21,True,False,NONE
2026-08-08 03:00:00,STN_GGN_01,Gurugram,OFFICE,NIGHT,True,4,4,1,3,3,0,25.0,0.84,39.46,13.89,False,False,NONE
2026-08-08 03:00:00,STN_GGN_02,Gurugram,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.0,33.18,19.78,True,False,NONE
2026-08-08 03:00:00,STN_JPR_01,Jaipur,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.4,28.71,18.37,True,False,NONE
2026-08-08 03:00:00,STN_JPR_02,Jaipur,HIGHWAY,NIGHT,True,5,5,3,2,2,1,60.0,10.3,45.96,20.94,True,False,NONE
2026-08-08 03:00:00,STN_MUM_01,Mumbai,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.0,32.96,19.85,True,False,NONE
2026-08-08 03:00:00,STN_MUM_02,Mumbai,RESIDENTIAL,NIGHT,True,4,4,2,2,2,0,50.0,0.0,27.77,11.95,False,False,NONE
2026-08-08 03:05:00,STN_BLR_01,Bengaluru,OFFICE,NIGHT,True,4,4,1,3,3,0,25.0,0.81,39.11,14.08,False,False,NONE
2026-08-08 03:05:00,STN_DEL_01,Delhi,MALL,NIGHT,True,5,5,2,3,3,0,40.0,0.0,32.19,19.45,True,False,NONE
